"gene_id","class","toxin_family","Csasa-LIAP244","Average"
"trinityContig36445||98191at32523__OB_NTP_bind","Nontoxin","NT",7.84,7.84
"trinityContig36469||87735at32523__SNF","Nontoxin","NT",12.66,12.66
"trinityContig3648||sp|P63279.1|","Nontoxin","NT",15.33,15.33
"trinityContig36492||sp|Q15118.1|","Nontoxin","NT",15.68,15.68
"trinityContig36494||252035at32523__dsrm","Nontoxin","NT",17.38,17.38
"trinityContig36502||sp|P25325.3|","Nontoxin","NT",13.03,13.03
"trinityContig36508||sp|Q2KJ25.3|","Nontoxin","NT",24.15,24.15
"trinityContig36538||303918at32523","Nontoxin","NT",10.06,10.06
"trinityContig36548||263200at32523","Nontoxin","NT",4.49,4.49
"trinityContig36616||127505at32523__UCH","Nontoxin","NT",15.05,15.05
"trinityContig36684||sp|Q9W790.1|","Nontoxin","NT",39.89,39.89
"trinityContig36690||265149at32523","Nontoxin","NT",0,0
"trinityContig36707||sp|P42558.1|","Nontoxin","NT",45.9,45.9
"trinityContig36729||sp|Q3ZC12.1|","Nontoxin","NT",35.73,35.73
"trinityContig36821||sp|P48024.2|","Nontoxin","NT",276.27,276.27
"trinityContig36879||sp|Q5ZM25.1|","Nontoxin","NT",20.65,20.65
"trinityContig36887||Pribosyl_synth","Nontoxin","NT",14.79,14.79
"trinityContig36890||Med31","Nontoxin","NT",9.78,9.78
"trinityContig36928||sp|P68246.2|","Nontoxin","NT",17.34,17.34
"trinityContig36935||301160at32523","Nontoxin","NT",20.45,20.45
"trinityContig37071||sp|Q28CH8.1|","Nontoxin","NT",19.38,19.38
"trinityContig37072||sp|Q8TCA0.1|","Nontoxin","NT",6.23,6.23
"trinityContig37094||sp|P56389.2|","Nontoxin","NT",41.08,41.08
"trinityContig37104||sp|P33176.1|","Nontoxin","NT",33.4,33.4
"trinityContig37120||sp|P35606.2|","Nontoxin","NT",52.54,52.54
"trinityContig37132||AMP-binding","Nontoxin","NT",11.36,11.36
"trinityContig37133||sp|P33121.1|","Nontoxin","NT",30.94,30.94
"trinityContig37170||sp|Q5ZKF4.1|","Nontoxin","NT",15.45,15.45
"trinityContig37177||262918at32523__Ras","Nontoxin","NT",62.14,62.14
"trinityContig37190||302715at32523","Nontoxin","NT",14.88,14.88
"trinityContig37228||sp|P17785.2|","Nontoxin","NT",61.7,61.7
"trinityContig37246||290126at32523__NuA4","Nontoxin","NT",5.92,5.92
"trinityContig37269||ERG2_Sigma1R","Nontoxin","NT",4.93,4.93
"trinityContig37296||233141at32523","Nontoxin","NT",48.1,48.1
"trinityContig37358||sp|P62244.2|","Nontoxin","NT",503.72,503.72
"trinityContig37367||sp|P60588.2|","Nontoxin","NT",15.57,15.57
"trinityContig3736||sp|Q9D650.1|","Nontoxin","NT",42.86,42.86
"trinityContig37390||261524at32523__ERp29_N","Nontoxin","NT",54.92,54.92
"trinityContig37420||104395at32523__RRM_1","Nontoxin","NT",52.81,52.81
"trinityContig37429||sp|Q920Q8.2|","Nontoxin","NT",27.86,27.86
"trinityContig37439||sp|Q8VEM8.1|","Nontoxin","NT",110.43,110.43
"trinityContig37448||sp|Q29611.1|","Nontoxin","NT",23.68,23.68
"trinityContig3744||Septin","Nontoxin","NT",6.02,6.02
"trinityContig37463||85696at32523__zf-C2H2_7","Nontoxin","NT",40.52,40.52
"trinityContig37464||sp|P81274.3|","Nontoxin","NT",20.37,20.37
"trinityContig37475||189500at32523","Nontoxin","NT",31.09,31.09
"trinityContig37477||sp|Q9Y6M5.3|","Nontoxin","NT",13.2,13.2
"trinityContig37501||215456at32523__TPR_2","Nontoxin","NT",11.92,11.92
"trinityContig37509||sp|O94979.3|","Nontoxin","NT",40.96,40.96
"trinityContig37512||NIPSNAP","Nontoxin","NT",30.37,30.37
"trinityContig37522||sp|P48723.1|","Nontoxin","NT",123.79,123.79
"trinityContig37528||sp|P50408.1|","Nontoxin","NT",22.93,22.93
"trinityContig37540||Ribosom_S12_S23","Nontoxin","NT",73.72,73.72
"trinityContig37546||Ribosomal_L14e","Nontoxin","NT",788.08,788.08
"trinityContig37547||271521at32523","Nontoxin","NT",11.87,11.87
"trinityContig3755||sp|Q2YDP3.1|","Nontoxin","NT",202.89,202.89
"trinityContig3757||sp|Q5ZJS6.1|","Nontoxin","NT",3.55,3.55
"trinityContig37580||sp|Q6GLZ5.1|","Nontoxin","NT",22.4,22.4
"trinityContig37581||sp|Q16181.2|","Nontoxin","NT",17.29,17.29
"trinityContig37599||sp|Q5F3L3.1|","Nontoxin","NT",42.71,42.71
"trinityContig3759||sp|Q86V24.1|","Nontoxin","NT",22.2,22.2
"trinityContig37617||sp|P22743.1|","Nontoxin","NT",28.63,28.63
"trinityContig37628||sp|Q96G03.4|","Nontoxin","NT",17.09,17.09
"trinityContig37644||BolA","Nontoxin","NT",29.89,29.89
"trinityContig37654||sp|O08849.2|","Nontoxin","NT",142.05,142.05
"trinityContig37661||sp|A5A6K6.1|","Nontoxin","NT",120.29,120.29
"trinityContig37683||sp|Q3ZBI6.1|","Nontoxin","NT",8.48,8.48
"trinityContig37691||Ku_C","Nontoxin","NT",3.56,3.56
"trinityContig37695||sp|Q6ICL3.1|","Nontoxin","NT",9.56,9.56
"trinityContig3769||sp|P80928.3|","Nontoxin","NT",12.41,12.41
"trinityContig376||213950at32523","Nontoxin","NT",4.99,4.99
"trinityContig37706||273183at32523__G-alpha","Nontoxin","NT",20.99,20.99
"trinityContig3770||sp|Q5RF54.1|","Nontoxin","NT",11.24,11.24
"trinityContig37712||sp|Q5ZML7.1|","Nontoxin","NT",96.11,96.11
"trinityContig37714||sp|J3S9D9.1|","Nontoxin","NT",44.11,44.11
"trinityContig37716||ATP-grasp_2","Nontoxin","NT",5.68,5.68
"trinityContig37753||sp|Q5ZJN2.1|","Nontoxin","NT",21.95,21.95
"trinityContig37761||sp|P48463.1|","Nontoxin","NT",21.87,21.87
"trinityContig37764||250096at32523","Nontoxin","NT",43.94,43.94
"trinityContig3789||sp|Q6NU46.1|","Nontoxin","NT",15.79,15.79
"trinityContig378||sp|P32876.1|","Nontoxin","NT",21.95,21.95
"trinityContig37935||sp|Q5ZLR5.1|","Nontoxin","NT",52.58,52.58
"trinityContig3794||sp|P46462.3|","Nontoxin","NT",28.41,28.41
"trinityContig3795||124004at32523","Nontoxin","NT",5.02,5.02
"trinityContig37972||sp|Q9R064.3|","Nontoxin","NT",30,30
"trinityContig37980||sp|P68365.1|","Nontoxin","NT",68.8,68.8
"trinityContig37982||259622at32523","Nontoxin","NT",4.25,4.25
"trinityContig37983||sp|P61204.2|","Nontoxin","NT",46.36,46.36
"trinityContig37984||sp|Q8C878.2|","Nontoxin","NT",8.53,8.53
"trinityContig38035||256267at32523","Nontoxin","NT",39.13,39.13
"trinityContig3803||sp|O60493.3|","Nontoxin","NT",12.59,12.59
"trinityContig38065||270101at32523__Clat_adaptor_s","Nontoxin","NT",21.26,21.26
"trinityContig38069||sp|B5DF89.2|","Nontoxin","NT",26.67,26.67
"trinityContig38131||275418at32523__ATP-synt_S1","Nontoxin","NT",15.98,15.98
"trinityContig38177||303212at32523","Nontoxin","NT",5.25,5.25
"trinityContig38192||sp|Q15036.1|","Nontoxin","NT",14.31,14.31
"trinityContig38197||203378at32523__Ets","Nontoxin","NT",14.14,14.14
"trinityContig38202||sp|Q8QZY6.1|","Nontoxin","NT",19.97,19.97
"trinityContig38210||GMP_PDE_delta","Nontoxin","NT",20.63,20.63
"trinityContig38216||sp|Q5ZMG1.1|","Nontoxin","NT",54.18,54.18
"trinityContig38233||264296at32523","Nontoxin","NT",32.69,32.69
"trinityContig38265||sp|Q5ZJ06.1|","Nontoxin","NT",26.94,26.94
"trinityContig3829||59906at32523","Nontoxin","NT",15.37,15.37
"trinityContig3831||264730at32523__EVE","Nontoxin","NT",0,0
"trinityContig38335||NADH_B2","Nontoxin","NT",36.52,36.52
"trinityContig3834||sp|Q5ZHW4.1|","Nontoxin","NT",23.76,23.76
"trinityContig38411||sp|Q78YY6.1|","Nontoxin","NT",8.96,8.96
"trinityContig38442||144308at32523","Nontoxin","NT",10.38,10.38
"trinityContig38448||sp|Q8BH98.1|","Nontoxin","NT",15.91,15.91
"trinityContig38460||sp|Q9DB25.1|","Nontoxin","NT",34.88,34.88
"trinityContig38488||UcrQ","Nontoxin","NT",95.32,95.32
"trinityContig38585||sp|Q5F398.1|","Nontoxin","NT",23.38,23.38
"trinityContig38588||174022at32523","Nontoxin","NT",16.29,16.29
"trinityContig38605||sp|P35293.2|","Nontoxin","NT",35.43,35.43
"trinityContig38612||sp|Q3T0Q3.1|","Nontoxin","NT",22.56,22.56
"trinityContig3861||226027at32523","Nontoxin","NT",8.04,8.04
"trinityContig38628||sp|Q5PPY1.1|","Nontoxin","NT",52.48,52.48
"trinityContig38658||sp|Q5ZM57.1|","Nontoxin","NT",7.16,7.16
"trinityContig38662||sp|Q05086.4|","Nontoxin","NT",21,21
"trinityContig38665||sp|O14977.2|","Nontoxin","NT",19.88,19.88
"trinityContig38668||sp|Q6DGW9.1|","Nontoxin","NT",33.79,33.79
"trinityContig38671||sp|Q5RAV3.1|","Nontoxin","NT",87.55,87.55
"trinityContig38677||DUF3517","Nontoxin","NT",11.38,11.38
"trinityContig38678||sp|F1NZP5.2|","Nontoxin","NT",32.17,32.17
"trinityContig38682||sp|Q9NWM0.1|","Nontoxin","NT",11.29,11.29
"trinityContig38692||sp|Q3ZBF8.1|","Nontoxin","NT",12.49,12.49
"trinityContig3877||292291at32523","Nontoxin","NT",28.42,28.42
"trinityContig38794||sp|Q5U2X6.1|","Nontoxin","NT",17.18,17.18
"trinityContig38811||sp|O00422.1|","Nontoxin","NT",10.43,10.43
"trinityContig38827||sp|Q96LU5.1|","Nontoxin","NT",14.1,14.1
"trinityContig38829||T_cell_tran_alt","Nontoxin","NT",2.26,2.26
"trinityContig38831||sp|Q9I9E0.2|","Nontoxin","NT",14.32,14.32
"trinityContig38834||FAM104","Nontoxin","NT",6.22,6.22
"trinityContig38844||137003at32523__BAR","Nontoxin","NT",22.65,22.65
"trinityContig38864||sp|Q4R503.1|","Nontoxin","NT",26.16,26.16
"trinityContig38919||sp|Q3UJZ3.2|","Nontoxin","NT",10.27,10.27
"trinityContig38937||sp|Q96NC0.1|","Nontoxin","NT",20.17,20.17
"trinityContig38938||270377at32523","Nontoxin","NT",1.68,1.68
"trinityContig38944||sp|P10895.2|","Nontoxin","NT",26.31,26.31
"trinityContig38952||THF_DHG_CYH_C","Nontoxin","NT",22.05,22.05
"trinityContig38965||sp|Q5E9T9.1|","Nontoxin","NT",21.22,21.22
"trinityContig39158||sp|Q8N4Q1.1|","Nontoxin","NT",13.83,13.83
"trinityContig39166||sp|Q6P829.1|","Nontoxin","NT",18.28,18.28
"trinityContig39182||sp|O95989.1|","Nontoxin","NT",12.58,12.58
"trinityContig39188||235478at32523","Nontoxin","NT",6.66,6.66
"trinityContig39197||sp|Q5ZJZ5.1|","Nontoxin","NT",20.55,20.55
"trinityContig39224||sp|Q5I019.1|","Nontoxin","NT",27.91,27.91
"trinityContig39243||sp|P62194.1|","Nontoxin","NT",39.2,39.2
"trinityContig39258||120577at32523","Nontoxin","NT",18.78,18.78
"trinityContig39373||225946at32523__TPR_12","Nontoxin","NT",19.12,19.12
"trinityContig39427||52086at32523__Aconitase_C","Nontoxin","NT",12.72,12.72
"trinityContig39432||sp|P00829.2|","Nontoxin","NT",78.96,78.96
"trinityContig39435||sp|Q3SZ84.1|","Nontoxin","NT",18.9,18.9
"trinityContig39451||sp|Q922J9.1|","Nontoxin","NT",60.68,60.68
"trinityContig39506||231255at32523","Nontoxin","NT",9.38,9.38
"trinityContig39512||sp|Q1RP77.1|","Nontoxin","NT",59.08,59.08
"trinityContig39534||sp|P57093.2|","Nontoxin","NT",23.96,23.96
"trinityContig39539||283327at32523__MRP-S35","Nontoxin","NT",16.44,16.44
"trinityContig39543||173903at32523","Nontoxin","NT",16.55,16.55
"trinityContig39546||213575at32523__Sulfotransfer_1","Nontoxin","NT",58.5,58.5
"trinityContig39661||sp|Q9NYU2.3|","Nontoxin","NT",32.65,32.65
"trinityContig39674||210318at32523__MHCassoc_trimer","Nontoxin","NT",11.75,11.75
"trinityContig39676||164471at32523","Nontoxin","NT",4.87,4.87
"trinityContig39680||sp|A4IFC4.1|","Nontoxin","NT",12.1,12.1
"trinityContig39689||sp|Q16236.3|","Nontoxin","NT",19.33,19.33
"trinityContig39695||sp|Q2KI14.1|","Nontoxin","NT",28.27,28.27
"trinityContig39720||sp|P50616.1|","Nontoxin","NT",14.7,14.7
"trinityContig39722||246867at32523","Nontoxin","NT",41.66,41.66
"trinityContig39751||MOZ_SAS","Nontoxin","NT",11.51,11.51
"trinityContig39757||sp|Q96ST2.2|","Nontoxin","NT",17.29,17.29
"trinityContig39941||sp|Q6DRH5.1|","Nontoxin","NT",19.78,19.78
"trinityContig40077||sp|P13642.2|","Nontoxin","NT",35.77,35.77
"trinityContig40091||sp|Q6S5C2.1|","Nontoxin","NT",44.57,44.57
"trinityContig400||Nkap_C","Nontoxin","NT",14.12,14.12
"trinityContig40100||146555at32523__Serpin","Nontoxin","NT",32.98,32.98
"trinityContig40102||233141at32523","Nontoxin","NT",27.34,27.34
"trinityContig40130||sp|P61024.1|","Nontoxin","NT",14.1,14.1
"trinityContig40140||sp|O14548.2|","Nontoxin","NT",6.08,6.08
"trinityContig40156||93962at32523","Nontoxin","NT",28.59,28.59
"trinityContig40182||sp|P49759.2|","Nontoxin","NT",30.95,30.95
"trinityContig40237||sp|Q96PY6.2|","Nontoxin","NT",35.02,35.02
"trinityContig40269||sp|B5FXA0.1|","Nontoxin","NT",93.48,93.48
"trinityContig40279||sp|P0C1G7.1|","Nontoxin","NT",25.93,25.93
"trinityContig40305||87494at32523__zf-C4","Nontoxin","NT",12.01,12.01
"trinityContig40330||256267at32523","Nontoxin","NT",37.59,37.59
"trinityContig40337||173705at32523__DNase_II","Nontoxin","NT",58.36,58.36
"trinityContig40349||233141at32523__V-set","Nontoxin","NT",30.74,30.74
"trinityContig40352||288374at32523__TMEM125","Nontoxin","NT",16.63,16.63
"trinityContig40363||64217at32523__Sulfate_transp","Nontoxin","NT",36.27,36.27
"trinityContig4073||sp|Q9NP97.3|","Nontoxin","NT",47.73,47.73
"trinityContig4094||DUF2151","Nontoxin","NT",4.12,4.12
"trinityContig41114||sp|P58021.1|","Nontoxin","NT",21.2,21.2
"trinityContig41157||230031at32523","Nontoxin","NT",11.91,11.91
"trinityContig41219||sp|Q5F3A2.1|","Nontoxin","NT",20.36,20.36
"trinityContig41249||sp|P61201.1|","Nontoxin","NT",14.09,14.09
"trinityContig41261||sp|P43686.2|","Nontoxin","NT",17.65,17.65
"trinityContig41302||sp|Q6DFI2.1|","Nontoxin","NT",25.9,25.9
"trinityContig41368||Linker_histone","Nontoxin","NT",0,0
"trinityContig41375||sp|P08754.3|","Nontoxin","NT",20.54,20.54
"trinityContig41383||sp|Q5ZKE7.1|","Nontoxin","NT",45.62,45.62
"trinityContig41389||sp|Q5F3J5.1|","Nontoxin","NT",11.21,11.21
"trinityContig41395||sp|Q9BV94.2|","Nontoxin","NT",28.61,28.61
"trinityContig41397||sp|O95563.1|","Nontoxin","NT",43.32,43.32
"trinityContig41398||sp|P24799.1|","Nontoxin","NT",7.04,7.04
"trinityContig41403||sp|Q6IVA4.1|","Nontoxin","NT",36.9,36.9
"trinityContig41409||168420at32523","Nontoxin","NT",5.05,5.05
"trinityContig41420||213366at32523__Filament","Nontoxin","NT",84.29,84.29
"trinityContig41425||MINDY_DUB","Nontoxin","NT",21.41,21.41
"trinityContig41433||sp|Q6DV14.1|","Nontoxin","NT",9.82,9.82
"trinityContig41545||242271at32523","Nontoxin","NT",4.41,4.41
"trinityContig41734||191205at32523","Nontoxin","NT",2.93,2.93
"trinityContig41744||sp|Q8AY75.1|","Nontoxin","NT",21.27,21.27
"trinityContig41769||sp|Q99N95.1|","Nontoxin","NT",21.58,21.58
"trinityContig41794||sp|Q9BYD1.1|","Nontoxin","NT",19.59,19.59
"trinityContig41859||288636at32523__C6_DPF","Nontoxin","NT",13.26,13.26
"trinityContig41926||66292at32523__Transferrin","Nontoxin","NT",35.45,35.45
"trinityContig41939||Plexin_cytopl","Nontoxin","NT",9.5,9.5
"trinityContig42055||sp|Q0MQI9.1|","Nontoxin","NT",22.43,22.43
"trinityContig42068||188969at32523__MAP7","Nontoxin","NT",36.16,36.16
"trinityContig42071||29830at32523__Leuk-A4-hydro_C","Nontoxin","NT",14.79,14.79
"trinityContig42081||299633at32523","Nontoxin","NT",29.75,29.75
"trinityContig42083||sp|Q5ZJW6.1|","Nontoxin","NT",7.01,7.01
"trinityContig42085||P5CR_dimer","Nontoxin","NT",4.66,4.66
"trinityContig42101||sp|Q5R2J2.1|","Nontoxin","NT",174.62,174.62
"trinityContig42114||152363at32523","Nontoxin","NT",4.37,4.37
"trinityContig42122||sp|Q6EE31.3|","Nontoxin","NT",32.21,32.21
"trinityContig42129||PGM_PMM_III","Nontoxin","NT",12.4,12.4
"trinityContig42252||Tim17","Nontoxin","NT",3.84,3.84
"trinityContig4235||sp|P62962.2|","Nontoxin","NT",21.82,21.82
"trinityContig42373||219201at32523","Nontoxin","NT",16.46,16.46
"trinityContig42393||Piezo_RRas_bdg","Nontoxin","NT",0,0
"trinityContig42423||292567at32523__Dynein_light","Nontoxin","NT",0,0
"trinityContig42424||sp|Q3MHR3.1|","Nontoxin","NT",44.28,44.28
"trinityContig42434||286785at32523","Nontoxin","NT",6.66,6.66
"trinityContig42457||sp|Q8TEB1.1|","Nontoxin","NT",13.52,13.52
"trinityContig42482||283776at32523","Nontoxin","NT",0,0
"trinityContig4251||UPF0239","Nontoxin","NT",0,0
"trinityContig42548||sp|Q3ZBV8.1|","Nontoxin","NT",16.12,16.12
"trinityContig42549||196735at32523","Nontoxin","NT",17.89,17.89
"trinityContig42555||sp|Q5R613.1|","Nontoxin","NT",15.03,15.03
"trinityContig42568||sp|P47836.2|","Nontoxin","NT",510.93,510.93
"trinityContig4256||307031at32523","Nontoxin","NT",6.21,6.21
"trinityContig42573||sp|Q08DA5.1|","Nontoxin","NT",14.51,14.51
"trinityContig42584||sp|Q5ZKJ0.1|","Nontoxin","NT",34.29,34.29
"trinityContig42585||sp|F1R4U0.2|","Nontoxin","NT",15,15
"trinityContig42590||215649at32523","Nontoxin","NT",22.33,22.33
"trinityContig42610||sp|O00629.1|","Nontoxin","NT",11.45,11.45
"trinityContig42613||sp|P53812.2|","Nontoxin","NT",13.22,13.22
"trinityContig42619||sp|P05408.2|","Nontoxin","NT",18.88,18.88
"trinityContig42757||sp|Q5R9C5.2|","Nontoxin","NT",34.45,34.45
"trinityContig42783||256267at32523","Nontoxin","NT",51.08,51.08
"trinityContig42800||sp|Q5RBM1.1|","Nontoxin","NT",201.51,201.51
"trinityContig42807||sp|Q6IP52.1|","Nontoxin","NT",22.18,22.18
"trinityContig42810||sp|Q2YDN6.1|","Nontoxin","NT",20.56,20.56
"trinityContig4281||LANC_like","Nontoxin","NT",2.21,2.21
"trinityContig42883||sp|Q2HJJ1.1|","Nontoxin","NT",75.85,75.85
"trinityContig42885||233324at32523__EMP24_GP25L","Nontoxin","NT",39.13,39.13
"trinityContig42893||sp|Q6DBU5.1|","Nontoxin","NT",17.39,17.39
"trinityContig42894||230603at32523","Nontoxin","NT",5.63,5.63
"trinityContig42922||sp|O75964.3|","Nontoxin","NT",96.7,96.7
"trinityContig42961||MRP-L27","Nontoxin","NT",3.9,3.9
"trinityContig42978||CCDC23","Nontoxin","NT",10.05,10.05
"trinityContig43114||sp|O09044.1|","Nontoxin","NT",23.89,23.89
"trinityContig43175||283757at32523__NDUF_B8","Nontoxin","NT",15.53,15.53
"trinityContig43341||sp|Q9CQL4.1|","Nontoxin","NT",23.08,23.08
"trinityContig43347||213575at32523__Sulfotransfer_1","Nontoxin","NT",24.74,24.74
"trinityContig43349||sp|Q6ZQ89.2|","Nontoxin","NT",15.09,15.09
"trinityContig43385||sp|Q4R6L9.1|","Nontoxin","NT",9.03,9.03
"trinityContig43390||sp|P15586.3|","Nontoxin","NT",19.32,19.32
"trinityContig43397||sp|Q3ZCF0.1|","Nontoxin","NT",17.2,17.2
"trinityContig43408||sp|Q4V7M2.1|","Nontoxin","NT",82.41,82.41
"trinityContig43426||273398at32523","Nontoxin","NT",19.2,19.2
"trinityContig43433||sp|Q60930.2|","Nontoxin","NT",17.03,17.03
"trinityContig43441||sp|Q5ZKI6.1|","Nontoxin","NT",12.46,12.46
"trinityContig43477||236330at32523","Nontoxin","NT",8.04,8.04
"trinityContig43497||sp|Q5FVL6.1|","Nontoxin","NT",62.35,62.35
"trinityContig43532||sp|Q9CR20.1|","Nontoxin","NT",60.47,60.47
"trinityContig43539||sp|Q9H4A5.1|","Nontoxin","NT",23.36,23.36
"trinityContig43549||265286at32523__Ras","Nontoxin","NT",1.63,1.63
"trinityContig435||sp|Q58DA0.1|","Nontoxin","NT",35.89,35.89
"trinityContig43602||TOM6p","Nontoxin","NT",10.7,10.7
"trinityContig43667||sp|Q13485.1|","Nontoxin","NT",13.39,13.39
"trinityContig43696||232302at32523__ECH_1","Nontoxin","NT",9.26,9.26
"trinityContig43708||sp|Q91VW3.1|","Nontoxin","NT",98.62,98.62
"trinityContig43717||sp|Q4R6D3.1|","Nontoxin","NT",17.67,17.67
"trinityContig43720||sp|Q9Y6I8.3|","Nontoxin","NT",11.7,11.7
"trinityContig43722||241750at32523","Nontoxin","NT",9.18,9.18
"trinityContig43761||sp|Q91VS7.3|","Nontoxin","NT",21.27,21.27
"trinityContig43853||242105at32523","Nontoxin","NT",9.06,9.06
"trinityContig43962||sp|A9CB60.1|","Nontoxin","NT",502.3,502.3
"trinityContig43989||sp|P61270.3|","Nontoxin","NT",270.46,270.46
"trinityContig43994||sp|P0CB84.1|","Nontoxin","NT",38.59,38.59
"trinityContig44036||sp|P52483.2|","Nontoxin","NT",13.1,13.1
"trinityContig44037||sp|Q2KJD3.1|","Nontoxin","NT",18.37,18.37
"trinityContig44038||DGCR6","Nontoxin","NT",13.24,13.24
"trinityContig44098||BAR_3_WASP_bdg","Nontoxin","NT",0,0
"trinityContig453||sp|Q4R559.1|","Nontoxin","NT",33.87,33.87
"trinityContig4661||259614at32523","Nontoxin","NT",2.36,2.36
"trinityContig470||SNRNP27","Nontoxin","NT",3.4,3.4
"trinityContig4718||eRF1_3","Nontoxin","NT",8.14,8.14
"trinityContig4765||221733at32523","Nontoxin","NT",12.25,12.25
"trinityContig4819||sp|P51572.3|","Nontoxin","NT",100.93,100.93
"trinityContig4851||sp|O43257.1|","Nontoxin","NT",29.77,29.77
"trinityContig4937||230787at32523__DUF5561","Nontoxin","NT",9.99,9.99
"trinityContig4963||sp|Q0P5A1.1|","Nontoxin","NT",31.88,31.88
"trinityContig498||sp|A6H772.1|","Nontoxin","NT",15.81,15.81
"trinityContig5024||sp|Q5XH16.1|","Nontoxin","NT",24.46,24.46
"trinityContig5032||sp|Q2NKV2.1|","Nontoxin","NT",0,0
"trinityContig5055||sp|Q2YDE7.2|","Nontoxin","NT",31.21,31.21
"trinityContig5058||sp|Q9JIP7.2|","Nontoxin","NT",27.94,27.94
"trinityContig5059||114246at32523__Vezatin","Nontoxin","NT",18.84,18.84
"trinityContig5076||Enolase_C","Nontoxin","NT",0,0
"trinityContig5099||sp|B0JZ89.1|","Nontoxin","NT",44.37,44.37
"trinityContig5101||160273at32523__DEAD","Nontoxin","NT",23.89,23.89
"trinityContig5133||Leo1","Nontoxin","NT",8.22,8.22
"trinityContig5142||157582at32523","Nontoxin","NT",21.59,21.59
"trinityContig5145||sp|Q9Y217.3|","Nontoxin","NT",11.27,11.27
"trinityContig5149||259614at32523","Nontoxin","NT",31.76,31.76
"trinityContig5161||100098at32523__RhoGAP","Nontoxin","NT",11.98,11.98
"trinityContig5168||sp|Q6AXS4.1|","Nontoxin","NT",12.62,12.62
"trinityContig5177||sp|Q5E953.1|","Nontoxin","NT",70.9,70.9
"trinityContig5191||sp|P82251.1|","Nontoxin","NT",38.42,38.42
"trinityContig5205||sp|P00636.4|","Nontoxin","NT",45.34,45.34
"trinityContig5220||sp|P26196.2|","Nontoxin","NT",13.93,13.93
"trinityContig5495||Phospho_p8","Nontoxin","NT",146.16,146.16
"trinityContig5521||Pentapeptide","Nontoxin","NT",3.69,3.69
"trinityContig5597||sp|Q8K5B3.1|","Nontoxin","NT",85.9,85.9
"trinityContig5623||222657at32523__tRNA_bind","Nontoxin","NT",27.6,27.6
"trinityContig5645||sp|Q5ZJN1.1|","Nontoxin","NT",27.7,27.7
"trinityContig5670||sp|Q5R898.3|","Nontoxin","NT",19.69,19.69
"trinityContig5685||sp|Q3ZCK1.1|","Nontoxin","NT",25.19,25.19
"trinityContig5693||sp|Q6UXG2.2|","Nontoxin","NT",74.25,74.25
"trinityContig5712||sp|Q96MN5.1|","Nontoxin","NT",4.92,4.92
"trinityContig5730||sp|P14314.2|","Nontoxin","NT",23.68,23.68
"trinityContig5747||sp|Q13765.1|","Nontoxin","NT",124.06,124.06
"trinityContig5776||sp|Q91X78.2|","Nontoxin","NT",27.4,27.4
"trinityContig5808||301078at32523__Selenoprotein_S","Nontoxin","NT",71.84,71.84
"trinityContig5811||270918at32523","Nontoxin","NT",8.96,8.96
"trinityContig5827||sp|Q9I8K7.1|","Nontoxin","NT",29.43,29.43
"trinityContig5840||VHL_C","Nontoxin","NT",2.21,2.21
"trinityContig5845||sp|Q5BJQ0.1|","Nontoxin","NT",22.96,22.96
"trinityContig5878||sp|Q8BWR2.1|","Nontoxin","NT",55.43,55.43
"trinityContig5886||280382at32523","Nontoxin","NT",7.34,7.34
"trinityContig5900||tRNA-synt_1d","Nontoxin","NT",12.4,12.4
"trinityContig5956||282898at32523","Nontoxin","NT",0,0
"trinityContig6077||sp|P60604.1|","Nontoxin","NT",25.43,25.43
"trinityContig6115||sp|P61282.1|","Nontoxin","NT",111.63,111.63
"trinityContig6265||195601at32523","Nontoxin","NT",9.06,9.06
"trinityContig6286||RFX_DNA_binding","Nontoxin","NT",0,0
"trinityContig6323||178072at32523","Nontoxin","NT",1.13,1.13
"trinityContig6359||DLIC","Nontoxin","NT",3.02,3.02
"trinityContig6501||sp|O08950.1|","Nontoxin","NT",21.26,21.26
"trinityContig6614||233557at32523","Nontoxin","NT",11.08,11.08
"trinityContig6636||sp|Q9Y484.1|","Nontoxin","NT",8.58,8.58
"trinityContig6680||sp|D4AEP3.1|","Nontoxin","NT",10.21,10.21
"trinityContig6719||sp|A5PJN2.1|","Nontoxin","NT",20.18,20.18
"trinityContig6725||sp|Q9UMY4.4|","Nontoxin","NT",24.13,24.13
"trinityContig6731||Lectin_leg-like","Nontoxin","NT",41.9,41.9
"trinityContig6733||sp|O08547.3|","Nontoxin","NT",20.23,20.23
"trinityContig6741||DUF1981","Nontoxin","NT",7.62,7.62
"trinityContig6746||sp|Q9H3F6.1|","Nontoxin","NT",6.58,6.58
"trinityContig6772||sp|Q3SX11.1|","Nontoxin","NT",33.11,33.11
"trinityContig6773||sp|Q8CAQ8.1|","Nontoxin","NT",12.55,12.55
"trinityContig6792||sp|Q9PU85.1|","Nontoxin","NT",17.95,17.95
"trinityContig6793||sp|Q32N70.1|","Nontoxin","NT",25.89,25.89
"trinityContig6803||275471at32523","Nontoxin","NT",21.76,21.76
"trinityContig6810||sp|O93510.1|","Nontoxin","NT",22.47,22.47
"trinityContig6812||sp|P49257.2|","Nontoxin","NT",60.45,60.45
"trinityContig6815||184812at32523","Nontoxin","NT",9.91,9.91
"trinityContig6817||sp|Q5ZJF4.3|","Nontoxin","NT",109.45,109.45
